user_id,gender,occupation,age,zip_code,category_vector
2773,M,35,2,78766,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2774,M,25,1,92103,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
2775,F,18,4,90038,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2776,M,25,14,22205,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
2777,M,18,4,95326,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2778,M,56,13,94025,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2779,M,35,7,10040,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2780,M,25,17,94133,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2781,M,35,4,45205,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2782,F,18,4,48858,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
2783,M,45,17,78750,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
2784,M,50,20,20007,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2785,M,56,13,29928,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2786,M,25,4,60201,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2787,M,25,4,60614,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2788,M,56,1,90049,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2789,M,18,4,90025,"0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
2790,M,25,20,85013,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2791,M,56,7,10023,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2792,M,18,4,2452,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2793,M,35,7,70116,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2794,M,25,2,20036,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2795,M,50,13,33710,"0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
2796,M,25,14,92104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2797,F,25,7,94043,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2798,M,35,20,10038,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2799,M,18,0,55404,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
2800,F,18,4,73070,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2801,F,25,3,12866,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2802,M,35,20,10036,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2803,M,25,7,94022,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2804,F,35,0,46234,"1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0"
2805,M,56,19,6040,"0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0"
2806,M,1,10,15208,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2807,F,35,11,22043,"0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0"
2808,M,56,16,60610,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2809,M,25,7,10016,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
2810,F,1,10,64093,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2811,M,25,19,94122,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2812,M,25,17,60607,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2813,M,25,20,55406,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2814,M,35,7,2127,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2815,M,35,17,60477,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2816,M,25,7,60015,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2817,M,35,12,53130,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2818,M,25,12,55106,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2819,M,45,14,44122,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2820,F,35,0,2138,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2821,M,18,20,10036,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2822,M,50,7,10003,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
2823,M,25,4,2452,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2824,M,18,4,2111,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2825,F,25,20,94014,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2826,M,35,12,10011,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2827,M,25,17,94063,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2828,M,18,4,2454,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
2829,M,45,20,10013,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
2830,M,35,7,94506,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0"
2831,M,25,0,32225,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2832,M,25,17,20036,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
2833,M,25,15,85003,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
2834,M,35,1,33304,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
2835,M,35,20,60622,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
2836,M,25,12,7974,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2837,M,18,0,49506,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2838,M,18,1,95864,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2839,M,25,17,10003,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2840,M,25,0,60660,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2841,M,50,12,98056,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2842,M,35,17,30145,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2843,F,25,4,78705,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2844,M,25,20,87103,"1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
2845,M,25,4,74074,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2846,F,18,4,91604,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2847,M,18,4,10027,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2848,M,25,0,47401,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
2849,M,45,11,94114,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
2850,M,18,20,94608,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2851,F,25,7,94107,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2852,M,25,12,98037,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2853,M,1,1,444555,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
2854,F,18,4,64151,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
2855,M,25,4,94102,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2856,M,35,11,22030,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2857,M,25,0,10469,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2858,F,1,10,72601,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2859,M,18,1,95814,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2860,M,35,17,20009,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2861,M,25,15,6510,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2862,M,45,7,55066,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2863,F,25,2,27705,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2864,F,35,3,11725,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2865,F,25,6,21014,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2866,M,25,7,53717,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
2867,M,45,17,15204,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2868,M,35,12,94025,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2869,M,50,17,7650,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2870,M,50,18,95472,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2871,F,25,14,98110,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
2872,M,25,20,94014,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
2873,F,18,4,64093,"0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0"
2874,F,35,20,20036,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2875,M,25,2,10013,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2876,M,25,17,2149,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
2877,M,35,1,80687,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
2878,F,50,20,88005,"0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
2879,M,18,4,60062,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2880,M,18,12,55405,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2881,F,25,12,77019,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2882,M,18,20,78759,"0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2883,M,18,20,30101,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
2884,F,50,3,53222,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
2885,F,18,1,80302,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2886,M,18,4,60073,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2887,M,25,3,66205,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2888,M,25,14,55438,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
2889,M,35,3,55104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2890,M,35,7,90069,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2891,F,18,4,66044,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2892,M,25,4,84064,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2893,M,25,1,94025,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2894,M,18,4,44130,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2895,M,25,11,7039,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
2896,M,18,14,60073,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2897,M,25,5,97405,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2898,M,18,4,2453,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2899,M,35,14,94133,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
2900,M,18,12,95120,"0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0"
2901,M,25,17,78749,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
2902,M,25,12,98007,"0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2903,M,25,16,20850,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
2904,M,25,4,16802,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
2905,M,35,17,55407,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2906,M,35,19,55421,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
2907,F,35,5,12345,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2908,M,18,2,74403,"0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0"
2909,M,25,7,43228,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2910,M,1,19,75602,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2911,F,25,4,55455,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2912,F,18,4,48104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2913,F,35,20,98119,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2914,M,25,4,92614,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
2915,M,25,7,23423,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2916,M,45,2,98011,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2917,M,25,0,60201,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0"
2918,M,25,12,98112,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0"
2919,M,18,17,88076,"0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
2920,M,25,2,55116,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2921,M,50,1,53221,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2922,M,25,17,52402,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2923,M,35,12,44256,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2924,F,18,4,94121,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
2925,F,25,4,23454,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2926,F,18,2,55118,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2927,M,25,12,24060,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2928,M,25,2,90068,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2929,M,18,2,60614,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2930,M,50,17,45420,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
2931,M,18,4,16803,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2932,M,25,12,55346,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2933,M,35,11,32082,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2934,F,35,20,91324,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2935,M,25,0,55126,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2936,F,18,4,94122,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2937,F,18,4,48103,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2938,F,25,0,55345,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2939,F,25,15,94901,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
2940,M,25,0,2143,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2941,M,35,12,98033,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2942,F,50,1,93103,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2943,M,35,12,95864,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2944,F,18,4,48104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2945,F,35,17,89507,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
2946,M,35,16,92630,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2947,F,25,0,2138,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2948,M,18,14,48185,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2949,M,25,17,98033,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2950,M,18,0,72761,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2951,F,35,14,94303,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
2952,M,25,4,6511,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2953,M,25,20,23225,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2954,M,18,2,11435,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2955,M,35,14,92025,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2956,M,25,12,50265,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
2957,M,18,4,48104,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
2958,M,25,7,91911,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2959,M,35,17,6074,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
2960,M,18,4,48104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2961,M,50,17,91977,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2962,M,35,3,94109,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1"
2963,F,18,4,48104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2964,M,25,17,7030,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
2965,F,35,4,48103,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
2966,F,25,4,48104,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2967,M,25,0,94110,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0"
2968,F,18,0,48104,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2969,M,25,7,6851,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1"
2970,M,18,4,48104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2971,M,25,4,48104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2972,M,25,4,97330,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2973,F,18,4,48108,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2974,M,18,4,48105,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2975,M,35,11,20879,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2976,M,18,20,86001,"0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0"
2977,F,18,4,48104,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2978,M,35,20,45236,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
2979,M,35,2,45243,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2980,M,45,7,91766,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2981,M,45,6,52556,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
2982,M,25,4,54902,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2983,M,18,4,97850,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2984,M,25,4,48105,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2985,M,18,4,97333,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
2986,M,25,4,24060,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2987,M,18,4,15213,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2988,F,18,6,92122,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2989,M,35,12,97330,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
2990,M,35,12,45243,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
2991,M,50,1,48105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2992,M,18,4,14853,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
2993,M,18,19,12133,"0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
2994,M,35,5,95008,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
2995,M,25,15,97333,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2996,M,18,0,63011,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
2997,F,35,16,45238,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
2998,F,25,1,45241,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
2999,M,25,7,33813,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3000,M,25,4,55408,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3001,M,18,4,94704,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3002,M,45,11,90028,"0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
3003,M,18,15,94606,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3004,F,18,4,2138,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3005,M,25,17,94133,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3006,M,18,4,45750,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
3007,M,35,0,33174,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3008,M,18,4,94403,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3009,F,35,3,55112,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3010,M,25,12,78759,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3011,M,25,1,10003,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3012,M,25,12,78660,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0"
3013,M,45,17,97124,"0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0"
3014,M,35,7,6430,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3015,M,56,6,62707,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3016,M,18,12,78759,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3017,F,35,9,85255,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3018,M,35,0,45242,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3019,M,50,12,97330,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3020,F,35,7,60302,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3021,F,45,15,78750,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3022,M,25,17,78730,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3023,F,25,7,92108,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3024,M,35,17,14302,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3025,F,35,0,90004,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
3026,F,18,4,45750,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3027,M,18,4,85719,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3028,M,1,10,12701,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3029,M,18,4,92037,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3030,M,35,1,48103,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3031,M,18,4,48135,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3032,M,25,0,47303,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3033,M,18,4,2906,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3034,F,18,1,33143,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3035,F,25,7,90230,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3036,M,56,13,14843,"1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
3037,F,25,2,97333,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3038,F,35,2,97401,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3039,F,50,3,33611,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3040,M,25,8,22046,"0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0"
3041,M,25,4,97333,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3042,M,56,1,49042,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3043,M,18,2,90069,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3044,M,35,16,77301,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3045,M,45,1,90631,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3046,M,1,4,46311,"0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3047,F,25,4,94117,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3048,M,18,2,2066,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3049,F,50,0,2421,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0"
3050,M,35,12,94025,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3051,M,18,17,94063,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
